DATAFLOW,REF_AREA,FREQ,COMMODITY,MEASURE,UNIT_MEASURE,VERSION_ID,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,DECIMALS,CONVENTION
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_0144,FO_PC,KG_PS,AO_2026_2035,2025,0.459713882275142,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_0151T0155,FO_PC,KG_PS,AO_2026_2035,2034,3.75912732865084,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_0151T0155,FO_PC,KG_PS,AO_2026_2035,2033,3.7659155405684097,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_0151T0155,FO_PC,KG_PS,AO_2026_2035,2032,3.76362965750538,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_0151T0155,FO_PC,KG_PS,AO_2026_2035,2031,3.80202973712282,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_0151T0155,FO_PC,KG_PS,AO_2026_2035,2030,3.8128930994985297,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_0151T0155,FO_PC,KG_PS,AO_2026_2035,2029,3.8029451144592894,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_0151T0155,FO_PC,KG_PS,AO_2026_2035,2028,3.79164671472496,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_0151T0155,FO_PC,KG_PS,AO_2026_2035,2027,3.7733648590629296,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_0151T0155,FO_PC,KG_PS,AO_2026_2035,2026,3.7772981292107297,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_0151T0155,FO_PC,KG_PS,AO_2026_2035,2025,3.7769874856302703,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_017,FO_PC,KG_PS,AO_2026_2035,2034,3.33356253165508,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_017,FO_PC,KG_PS,AO_2026_2035,2033,3.34040624638801,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_017,FO_PC,KG_PS,AO_2026_2035,2032,3.34232725056284,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_017,FO_PC,KG_PS,AO_2026_2035,2031,3.37910739420077,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_017,FO_PC,KG_PS,AO_2026_2035,2030,3.39434992550331,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_017,FO_PC,KG_PS,AO_2026_2035,2029,3.3911455381629,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_017,FO_PC,KG_PS,AO_2026_2035,2028,3.38698170853128,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_017,FO_PC,KG_PS,AO_2026_2035,2027,3.37496273155417,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_017,FO_PC,KG_PS,AO_2026_2035,2026,3.36980062544047,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_017,FO_PC,KG_PS,AO_2026_2035,2025,3.3581959978948,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_04,FO_PC,KG_PS,AO_2026_2035,2034,46.827311825950304,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_04,FO_PC,KG_PS,AO_2026_2035,2033,46.7975478984643,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_04,FO_PC,KG_PS,AO_2026_2035,2032,46.4282400831144,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_04,FO_PC,KG_PS,AO_2026_2035,2031,45.987889790927696,A,0,2,_Z
